run_id,run_name,transformer_backbone,d_model,model_name,transformer_type,randomly_initialize_backbone,patch_length,random_seed,initial_lr,mask_ratio,train_batch_size,torch_dtype,train_ratio,val_ratio,test_ratio,hostname,git_commit,notes,gpu_type,program,code_path,args,username,execution_start_time,dataset_names
jddlun55,Finetuning - NBeats - electricity 720,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,5e-05,0.3,4,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '720', '--train_batch_size', '4', '--val_batch_size', '8', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/electricity.csv']",XXXX-4,2024-01-28T09:43:01.170319,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/electricity.csv
5wozh1qr,Finetuning - NBeats - electricity 96,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,5e-05,0.3,4,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '96', '--train_batch_size', '4', '--val_batch_size', '8', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/electricity.csv']",XXXX-4,2024-01-28T09:19:00.201881,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/electricity.csv
uqi65cg9,Finetuning - NBeats - illness 60,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,0.0001,0.3,16,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '60', '--max_epoch', '10', '--init_lr', '0.0001', '--train_batch_size', '16', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/national_illness.csv']",XXXX-4,2024-01-28T09:18:15.083991,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/national_illness.csv
u4ndwyl0,Finetuning - NBeats - illness 24,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,0.0001,0.3,16,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '24', '--max_epoch', '10', '--init_lr', '0.0001', '--train_batch_size', '16', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/national_illness.csv']",XXXX-4,2024-01-28T09:17:35.721948,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/national_illness.csv
fr19tmjh,Finetuning - NBeats - ettm2 720,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '720', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTm2.csv']",XXXX-4,2024-01-28T09:06:30.540586,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTm2.csv
ckhea27w,Finetuning - NBeats - ettm2 96,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '96', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTm2.csv']",XXXX-4,2024-01-28T09:03:35.566522,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTm2.csv
6he7ona7,Finetuning - NBeats - ettm1 720,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '720', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTm1.csv']",XXXX-4,2024-01-28T08:52:28.750631,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTm1.csv
o0fcr0qd,Finetuning - NBeats - ettm1 96,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '96', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTm1.csv']",XXXX-4,2024-01-28T08:49:32.129744,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTm1.csv
fhtoda2o,Finetuning - NBeats - etth2 720,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '720', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTh2.csv']",XXXX-4,2024-01-28T08:46:34.060464,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTh2.csv
t1tkgcjh,Finetuning - NBeats - etth2 96,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '96', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTh2.csv']",XXXX-4,2024-01-28T08:45:29.817103,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTh2.csv
hjm97fu4,Finetuning - NBeats - etth1 720,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '720', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTh1.csv']",XXXX-4,2024-01-28T08:42:35.708937,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTh1.csv
v91b4v1a,Finetuning - NBeats - etth1 96,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '96', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTh1.csv']",XXXX-4,2024-01-28T08:41:29.411328,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTh1.csv
wlcnk92e,Finetuning - NBeats - weather 720,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,5e-05,0.3,32,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '720', '--train_batch_size', '32', '--val_batch_size', '128', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/weather.csv']",XXXX-4,2024-01-28T08:18:55.276143,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/weather.csv
8oxpm3zv,Finetuning - NBeats - weather 96,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,5e-05,0.3,32,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '96', '--train_batch_size', '32', '--val_batch_size', '128', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/weather.csv']",XXXX-4,2024-01-28T08:13:24.982636,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/weather.csv
a6529nyk,FPT - FlanT5 IMDB final,google/flan-t5-large,,google/flan-t5-large,encoder_only,False,8,13,0.0001,0.3,3072,bfloat16,0.6,0.1,0.3,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/development/fpt_experiment.py,scripts/development/fpt_experiment.py,"['--config', 'configs/frozen_pretrained_transformer/flant5_large_fpt.yaml', '--dataset', 'IMDB', '--input_dim', '32128', '--output_dim', '2', '--use_embeddings_for_input', '--gpu_id', '1']",XXXX-4,2024-01-27T20:34:33.733269,all
tzicnkox,FPT - BETT - IMDB - final,google/flan-t5-large,1024.0,BETT,encoder_only,False,8,13,0.0001,0.3,3072,bfloat16,0.6,0.1,0.3,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/development/fpt_experiment.py,scripts/development/fpt_experiment.py,"['--config', 'configs/frozen_pretrained_transformer/bett_large_fpt.yaml', '--dataset', 'IMDB', '--input_dim', '32128', '--output_dim', '2', '--use_embeddings_for_input', '--gpu_id', '2']",XXXX-4,2024-01-27T12:26:08.020306,all
3r32xok0,FPT - FlanT5 - BitMemory - final,google/flan-t5-large,,google/flan-t5-large,encoder_only,False,8,13,0.0001,0.3,3072,bfloat16,0.6,0.1,0.3,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/development/fpt_experiment.py,scripts/development/fpt_experiment.py,"['--config', 'configs/frozen_pretrained_transformer/flant5_large_fpt.yaml', '--dataset', 'BitMemory', '--input_dim', '50', '--output_dim', '100', '--no-use_embeddings_for_input', '--gpu_id', '1']",XXXX-4,2024-01-26T09:24:20.633483,all
u94cfy00,FPT - BETT - BitMemory - final,google/flan-t5-large,1024.0,BETT,encoder_only,False,8,13,0.0001,0.3,3072,bfloat16,0.6,0.1,0.3,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/development/fpt_experiment.py,scripts/development/fpt_experiment.py,"['--config', 'configs/frozen_pretrained_transformer/bett_large_fpt.yaml', '--dataset', 'BitMemory', '--input_dim', '50', '--output_dim', '100', '--no-use_embeddings_for_input', '--gpu_id', '2']",XXXX-4,2024-01-25T14:00:15.727052,all
vtiqzzcp,FPT - GPT2 - BitMemory - final,gpt2-medium,,gpt2-medium,encoder_only,False,8,13,0.0001,0.3,3072,bfloat16,0.6,0.1,0.3,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/development/fpt_experiment.py,scripts/development/fpt_experiment.py,"['--config', 'configs/frozen_pretrained_transformer/gpt2_med_fpt.yaml', '--dataset', 'BitMemory', '--input_dim', '50', '--output_dim', '100', '--no-use_embeddings_for_input', '--gpu_id', '3']",XXXX-4,2024-01-25T13:58:21.939612,all
ywlr6dks,FPT - FlanT5 - MNIST - final,google/flan-t5-large,,google/flan-t5-large,encoder_only,False,8,13,0.0001,0.3,3072,bfloat16,0.6,0.1,0.3,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/development/fpt_experiment.py,scripts/development/fpt_experiment.py,"['--config', 'configs/frozen_pretrained_transformer/flant5_large_fpt.yaml', '--dataset', 'MNIST', '--input_dim', '16', '--output_dim', '10', '--no-use_embeddings_for_input', '--gpu_id', '1']",XXXX-4,2024-01-25T13:53:02.680961,all
trgnv0mt,FPT - BETT - MNIST - final,google/flan-t5-large,1024.0,BETT,encoder_only,False,8,13,0.0001,0.3,3072,bfloat16,0.6,0.1,0.3,gpu27.int.autonlab.org,86c421740b07ff6a681168ba88149dea5692f5dd,,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/development/fpt_experiment.py,scripts/development/fpt_experiment.py,"['--config', 'configs/frozen_pretrained_transformer/bett_large_fpt.yaml', '--dataset', 'MNIST', '--input_dim', '16', '--output_dim', '10', '--no-use_embeddings_for_input', '--gpu_id', '2']",XXXX-4,2024-01-25T09:24:53.631593,all
n6notbjh,FPT - GPT2 - MNIST - final,gpt2-medium,,gpt2-medium,encoder_only,False,8,13,0.0001,0.3,3072,bfloat16,0.6,0.1,0.3,gpu27.int.autonlab.org,86c421740b07ff6a681168ba88149dea5692f5dd,,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/development/fpt_experiment.py,scripts/development/fpt_experiment.py,"['--config', 'configs/frozen_pretrained_transformer/gpt2_med_fpt.yaml', '--dataset', 'MNIST', '--input_dim', '16', '--output_dim', '10', '--no-use_embeddings_for_input', '--gpu_id', '3']",XXXX-4,2024-01-25T09:20:30.263884,all
w1ozau87,ethereal-snowflake-956,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,0.0003,0.3,64,bfloat16,0.6,0.1,0.3,gpu30.int.autonlab.org,3a8baf88e90a02c59902c69c7eb45bfb6812c3cf,Fine-tune BETT on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/finetuning/../../scripts/finetuning/short_horizon_forecasting.py,scripts/finetuning/short_horizon_forecasting.py,"['--config', '../../configs/forecasting/linear_probing_short_horizon.yaml', '--gpu_id', '6', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_daily_dataset.npy']",XXXX-2,2024-01-24T22:43:19.061189,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_daily_dataset.npy
i6pvcqzf,winter-cosmos-955,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,0.0003,0.3,64,bfloat16,0.6,0.1,0.3,gpu30.int.autonlab.org,3a8baf88e90a02c59902c69c7eb45bfb6812c3cf,Fine-tune BETT on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/finetuning/../../scripts/finetuning/short_horizon_forecasting.py,scripts/finetuning/short_horizon_forecasting.py,"['--config', '../../configs/forecasting/linear_probing_short_horizon.yaml', '--gpu_id', '6', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_weekly_dataset.npy']",XXXX-2,2024-01-24T22:38:13.485665,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_weekly_dataset.npy
08ybvftp,cosmic-galaxy-954,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,0.0003,0.3,1024,bfloat16,0.6,0.1,0.3,gpu30.int.autonlab.org,3a8baf88e90a02c59902c69c7eb45bfb6812c3cf,Fine-tune BETT on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/finetuning/../../scripts/finetuning/short_horizon_forecasting.py,scripts/finetuning/short_horizon_forecasting.py,"['--config', '../../configs/forecasting/linear_probing_short_horizon.yaml', '--gpu_id', '6', '--train_batch_size', '1024', '--val_batch_size', '1024', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_monthly_dataset.npy']",XXXX-2,2024-01-24T20:48:35.195660,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_monthly_dataset.npy
s25qmqam,comfy-forest-953,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,0.0003,0.3,1024,bfloat16,0.6,0.1,0.3,gpu30.int.autonlab.org,3a8baf88e90a02c59902c69c7eb45bfb6812c3cf,Fine-tune BETT on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/finetuning/../../scripts/finetuning/short_horizon_forecasting.py,scripts/finetuning/short_horizon_forecasting.py,"['--config', '../../configs/forecasting/linear_probing_short_horizon.yaml', '--gpu_id', '6', '--train_batch_size', '1024', '--val_batch_size', '1024', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_quarterly_dataset.npy']",XXXX-2,2024-01-24T19:55:35.707542,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_quarterly_dataset.npy
h25s7qoh,hearty-snowball-952,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,0.001,0.3,64,bfloat16,0.6,0.1,0.3,gpu30.int.autonlab.org,3a8baf88e90a02c59902c69c7eb45bfb6812c3cf,Fine-tune BETT on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/finetuning/../../scripts/finetuning/short_horizon_forecasting.py,scripts/finetuning/short_horizon_forecasting.py,"['--config', '../../configs/forecasting/linear_probing_short_horizon.yaml', '--gpu_id', '0', '--init_lr', '0.001', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_daily_dataset.tsf']",XXXX-2,2024-01-24T19:10:30.219440,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_daily_dataset.tsf
wsll956l,distinctive-dragon-951,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,0.001,0.3,64,bfloat16,0.6,0.1,0.3,gpu30.int.autonlab.org,3a8baf88e90a02c59902c69c7eb45bfb6812c3cf,Fine-tune BETT on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/finetuning/../../scripts/finetuning/short_horizon_forecasting.py,scripts/finetuning/short_horizon_forecasting.py,"['--config', '../../configs/forecasting/linear_probing_short_horizon.yaml', '--gpu_id', '0', '--init_lr', '0.001', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_weekly_dataset.tsf']",XXXX-2,2024-01-24T19:07:30.942571,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_weekly_dataset.tsf
7zfulsf0,cerulean-wind-950,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,0.0003,0.3,64,bfloat16,0.6,0.1,0.3,gpu30.int.autonlab.org,3a8baf88e90a02c59902c69c7eb45bfb6812c3cf,Fine-tune BETT on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/finetuning/../../scripts/finetuning/short_horizon_forecasting.py,scripts/finetuning/short_horizon_forecasting.py,"['--config', '../../configs/forecasting/linear_probing_short_horizon.yaml', '--gpu_id', '0', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_daily_dataset.tsf']",XXXX-2,2024-01-24T18:38:25.244596,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_daily_dataset.tsf
1ph54uop,twilight-dew-949,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,0.0003,0.3,64,bfloat16,0.6,0.1,0.3,gpu30.int.autonlab.org,3a8baf88e90a02c59902c69c7eb45bfb6812c3cf,Fine-tune BETT on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/finetuning/../../scripts/finetuning/short_horizon_forecasting.py,scripts/finetuning/short_horizon_forecasting.py,"['--config', '../../configs/forecasting/linear_probing_short_horizon.yaml', '--gpu_id', '0', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_weekly_dataset.tsf']",XXXX-2,2024-01-24T18:35:56.306487,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_weekly_dataset.tsf
xxo1ahe8,copper-cloud-948,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,0.0003,0.3,1024,bfloat16,0.6,0.1,0.3,gpu30.int.autonlab.org,3a8baf88e90a02c59902c69c7eb45bfb6812c3cf,Fine-tune BETT on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/finetuning/../../scripts/finetuning/short_horizon_forecasting.py,scripts/finetuning/short_horizon_forecasting.py,"['--config', '../../configs/forecasting/linear_probing_short_horizon.yaml', '--gpu_id', '0', '--train_batch_size', '1024', '--val_batch_size', '1024', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_monthly_dataset.tsf']",XXXX-2,2024-01-24T17:53:49.996654,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_monthly_dataset.tsf
